dataset,repetition,outer_seed,outer_fold,model,parameter_index,ngram_range,min_df,C,affect_weight,inner_macro_f1,inner_balanced_accuracy,selected
factors_finance,3,33,3,emotion_aware,52,1-2,2,1.0,0.1,0.6196150478185471,0.6196172248803828,False
factors_finance,3,33,3,emotion_aware,53,1-2,2,1.0,0.25,0.6100277594940331,0.6100478468899522,False
factors_finance,3,33,3,emotion_aware,54,1-2,2,1.0,0.5,0.6052608986796244,0.6052631578947368,False
factors_finance,3,33,3,emotion_aware,55,1-2,2,1.0,1.0,0.5980493165739404,0.5980861244019138,False
factors_finance,3,33,3,emotion_aware,56,1-2,2,10.0,0.05,0.6311651998533186,0.631578947368421,False
factors_finance,3,33,3,emotion_aware,57,1-2,2,10.0,0.1,0.6217931097672714,0.6220095693779905,False
factors_finance,3,33,3,emotion_aware,58,1-2,2,10.0,0.25,0.6193536193536193,0.6196172248803828,False
factors_finance,3,33,3,emotion_aware,59,1-2,2,10.0,0.5,0.6362886975636564,0.6363636363636364,False
factors_finance,3,33,3,emotion_aware,60,1-2,2,10.0,1.0,0.6338686131386861,0.6339712918660287,False
factors_finance,3,33,4,text_only,1,1-1,1,0.1,,0.6118715179861063,0.6124401913875598,False
factors_finance,3,33,4,text_only,2,1-1,1,1.0,,0.6166632276405989,0.6172248803827751,False
factors_finance,3,33,4,text_only,3,1-1,1,10.0,,0.6022880986771213,0.6028708133971292,False
factors_finance,3,33,4,text_only,4,1-1,2,0.1,,0.6118715179861063,0.6124401913875598,False
factors_finance,3,33,4,text_only,5,1-1,2,1.0,,0.6192489473231932,0.6196172248803827,True
factors_finance,3,33,4,text_only,6,1-1,2,10.0,,0.6124401913875598,0.6124401913875598,False
factors_finance,3,33,4,text_only,7,1-2,1,0.1,,0.5939998275812524,0.5956937799043063,False
factors_finance,3,33,4,text_only,8,1-2,1,1.0,,0.5939998275812524,0.5956937799043063,False
factors_finance,3,33,4,text_only,9,1-2,1,10.0,,0.5971639017002822,0.5980861244019139,False
factors_finance,3,33,4,text_only,10,1-2,2,0.1,,0.6047541819723896,0.6052631578947368,False
factors_finance,3,33,4,text_only,11,1-2,2,1.0,,0.6002016002016002,0.6004784688995215,False
factors_finance,3,33,4,text_only,12,1-2,2,10.0,,0.5764362387290682,0.5765550239234449,False
factors_finance,3,33,4,emotion_aware,1,1-1,1,0.1,0.05,0.6384062329924666,0.638755980861244,True
factors_finance,3,33,4,emotion_aware,2,1-1,1,0.1,0.1,0.5932641893902969,0.5933014354066986,False
factors_finance,3,33,4,emotion_aware,3,1-1,1,0.1,0.25,0.5764362387290682,0.5765550239234449,False
factors_finance,3,33,4,emotion_aware,4,1-1,1,0.1,0.5,0.5760090315703814,0.5765550239234449,False
factors_finance,3,33,4,emotion_aware,5,1-1,1,0.1,1.0,0.5781651376146789,0.5789473684210527,False
factors_finance,3,33,4,emotion_aware,6,1-1,1,1.0,0.05,0.6218710637810603,0.6220095693779905,False
factors_finance,3,33,4,emotion_aware,7,1-1,1,1.0,0.1,0.5955803635322742,0.5956937799043063,False
factors_finance,3,33,4,emotion_aware,8,1-1,1,1.0,0.25,0.6022880986771213,0.6028708133971292,False
factors_finance,3,33,4,emotion_aware,9,1-1,1,1.0,0.5,0.5948567069848534,0.5956937799043063,False
factors_finance,3,33,4,emotion_aware,10,1-1,1,1.0,1.0,0.599816550577579,0.6004784688995215,False
factors_finance,3,33,4,emotion_aware,11,1-1,1,10.0,0.05,0.5906255906255906,0.5909090909090908,False
factors_finance,3,33,4,emotion_aware,12,1-1,1,10.0,0.1,0.5980032973071991,0.5980861244019139,False
factors_finance,3,33,4,emotion_aware,13,1-1,1,10.0,0.25,0.6141943990598218,0.6148325358851674,False
factors_finance,3,33,4,emotion_aware,14,1-1,1,10.0,0.5,0.6113636363636363,0.6124401913875599,False
factors_finance,3,33,4,emotion_aware,15,1-1,1,10.0,1.0,0.6111583251027861,0.6124401913875599,False
factors_finance,3,33,4,emotion_aware,16,1-1,2,0.1,0.05,0.6118715179861063,0.6124401913875598,False
factors_finance,3,33,4,emotion_aware,17,1-1,2,0.1,0.1,0.6076465201465202,0.6076555023923444,False
factors_finance,3,33,4,emotion_aware,18,1-1,2,0.1,0.25,0.5835795259361044,0.5837320574162679,False
factors_finance,3,33,4,emotion_aware,19,1-1,2,0.1,0.5,0.578706248854682,0.5789473684210527,False
factors_finance,3,33,4,emotion_aware,20,1-1,2,0.1,1.0,0.5806460859345888,0.5813397129186604,False
factors_finance,3,33,4,emotion_aware,21,1-1,2,1.0,0.05,0.6145656145656146,0.6148325358851674,False
factors_finance,3,33,4,emotion_aware,22,1-1,2,1.0,0.1,0.6147244883354802,0.6148325358851674,False
factors_finance,3,33,4,emotion_aware,23,1-1,2,1.0,0.25,0.6050800776441083,0.605263157894737,False
factors_finance,3,33,4,emotion_aware,24,1-1,2,1.0,0.5,0.6121205178141826,0.6124401913875599,False
factors_finance,3,33,4,emotion_aware,25,1-1,2,1.0,1.0,0.621585075174184,0.6220095693779903,False
factors_finance,3,33,4,emotion_aware,26,1-1,2,10.0,0.05,0.5933014354066986,0.5933014354066986,False
factors_finance,3,33,4,emotion_aware,27,1-1,2,10.0,0.1,0.5933014354066986,0.5933014354066986,False
factors_finance,3,33,4,emotion_aware,28,1-1,2,10.0,0.25,0.5884319472430848,0.5885167464114833,False
factors_finance,3,33,4,emotion_aware,29,1-1,2,10.0,0.5,0.5812222699298697,0.5813397129186603,False
factors_finance,3,33,4,emotion_aware,30,1-1,2,10.0,1.0,0.5812222699298697,0.5813397129186603,False
factors_finance,3,33,4,emotion_aware,31,1-2,1,0.1,0.05,0.6040644105743563,0.6052631578947368,False
factors_finance,3,33,4,emotion_aware,32,1-2,1,0.1,0.1,0.5883659681667239,0.5885167464114832,False
factors_finance,3,33,4,emotion_aware,33,1-2,1,0.1,0.25,0.5450796196586092,0.5454545454545454,False
factors_finance,3,33,4,emotion_aware,34,1-2,1,0.1,0.5,0.5572109961464244,0.5574162679425838,False
factors_finance,3,33,4,emotion_aware,35,1-2,1,0.1,1.0,0.5802803486283803,0.5813397129186603,False
factors_finance,3,33,4,emotion_aware,36,1-2,1,1.0,0.05,0.6019595695371835,0.6028708133971292,False
factors_finance,3,33,4,emotion_aware,37,1-2,1,1.0,0.1,0.6118715179861063,0.6124401913875598,False
factors_finance,3,33,4,emotion_aware,38,1-2,1,1.0,0.25,0.5902313182560839,0.5909090909090908,False
factors_finance,3,33,4,emotion_aware,39,1-2,1,1.0,0.5,0.5879129697136438,0.5885167464114833,False
factors_finance,3,33,4,emotion_aware,40,1-2,1,1.0,1.0,0.5902313182560839,0.5909090909090908,False
factors_finance,3,33,4,emotion_aware,41,1-2,1,10.0,0.05,0.5971639017002822,0.5980861244019139,False
factors_finance,3,33,4,emotion_aware,42,1-2,1,10.0,0.1,0.6044458973520759,0.6052631578947368,False
factors_finance,3,33,4,emotion_aware,43,1-2,1,10.0,0.25,0.6069266055045872,0.6076555023923444,False
factors_finance,3,33,4,emotion_aware,44,1-2,1,10.0,0.5,0.5923682338633809,0.5933014354066986,False
factors_finance,3,33,4,emotion_aware,45,1-2,1,10.0,1.0,0.5898739406597315,0.5909090909090909,False
factors_finance,3,33,4,emotion_aware,46,1-2,2,0.1,0.05,0.6025432466491007,0.6028708133971292,False
factors_finance,3,33,4,emotion_aware,47,1-2,2,0.1,0.1,0.5932641893902969,0.5933014354066986,False
factors_finance,3,33,4,emotion_aware,48,1-2,2,0.1,0.25,0.5594455264062321,0.5598086124401913,False
factors_finance,3,33,4,emotion_aware,49,1-2,2,0.1,0.5,0.5619979042961928,0.562200956937799,False
factors_finance,3,33,4,emotion_aware,50,1-2,2,0.1,1.0,0.5852675166176311,0.5861244019138756,False
factors_finance,3,33,4,emotion_aware,51,1-2,2,1.0,0.05,0.5978559648158328,0.5980861244019139,False
factors_finance,3,33,4,emotion_aware,52,1-2,2,1.0,0.1,0.5928447011367803,0.5933014354066986,False
factors_finance,3,33,4,emotion_aware,53,1-2,2,1.0,0.25,0.5980032973071991,0.5980861244019139,False
factors_finance,3,33,4,emotion_aware,54,1-2,2,1.0,0.5,0.6003663947330757,0.6004784688995215,False
factors_finance,3,33,4,emotion_aware,55,1-2,2,1.0,1.0,0.5978559648158328,0.5980861244019139,False
factors_finance,3,33,4,emotion_aware,56,1-2,2,10.0,0.05,0.5692892471148562,0.569377990430622,False
factors_finance,3,33,4,emotion_aware,57,1-2,2,10.0,0.1,0.566923680158444,0.5669856459330144,False
factors_finance,3,33,4,emotion_aware,58,1-2,2,10.0,0.25,0.566923680158444,0.5669856459330144,False
factors_finance,3,33,4,emotion_aware,59,1-2,2,10.0,0.5,0.5572921139258623,0.5574162679425838,False
factors_finance,3,33,4,emotion_aware,60,1-2,2,10.0,1.0,0.5595565328935312,0.5598086124401914,False
factors_finance,3,33,5,text_only,1,1-1,1,0.1,,0.5441919191919192,0.5454545454545454,False
factors_finance,3,33,5,text_only,2,1-1,1,1.0,,0.537321564781519,0.5382775119617225,False
factors_finance,3,33,5,text_only,3,1-1,1,10.0,,0.5333619579218549,0.5334928229665072,False
factors_finance,3,33,5,text_only,4,1-1,2,0.1,,0.5600835044253896,0.562200956937799,True
factors_finance,3,33,5,text_only,5,1-1,2,1.0,,0.5472638811683734,0.5478468899521531,False
factors_finance,3,33,5,text_only,6,1-1,2,10.0,,0.5404068169323804,0.5406698564593302,False
factors_finance,3,33,5,text_only,7,1-2,1,0.1,,0.5517053503323526,0.5526315789473684,False
factors_finance,3,33,5,text_only,8,1-2,1,1.0,,0.5472638811683734,0.5478468899521531,False
factors_finance,3,33,5,text_only,9,1-2,1,10.0,,0.5328913059673694,0.5334928229665071,False
factors_finance,3,33,5,text_only,10,1-2,2,0.1,,0.5421161599651302,0.5430622009569378,False
factors_finance,3,33,5,text_only,11,1-2,2,1.0,,0.5356193879420927,0.5358851674641149,False
factors_finance,3,33,5,text_only,12,1-2,2,10.0,,0.5405751969225132,0.5406698564593302,False
factors_finance,3,33,5,emotion_aware,1,1-1,1,0.1,0.05,0.5375125404878608,0.5382775119617225,False
factors_finance,3,33,5,emotion_aware,2,1-1,1,0.1,0.1,0.5446100917431193,0.5454545454545454,False
factors_finance,3,33,5,emotion_aware,3,1-1,1,0.1,0.25,0.5371091844872994,0.5382775119617225,False
factors_finance,3,33,5,emotion_aware,4,1-1,1,0.1,0.5,0.5385995170748534,0.5406698564593301,False
factors_finance,3,33,5,emotion_aware,5,1-1,1,0.1,1.0,0.5450796196586092,0.5454545454545454,False
factors_finance,3,33,5,emotion_aware,6,1-1,1,1.0,0.05,0.5257838283828382,0.5263157894736843,False
factors_finance,3,33,5,emotion_aware,7,1-1,1,1.0,0.1,0.5231346920056181,0.5239234449760766,False
factors_finance,3,33,5,emotion_aware,8,1-1,1,1.0,0.25,0.5497341400806748,0.5502392344497609,False
factors_finance,3,33,5,emotion_aware,9,1-1,1,1.0,0.5,0.5591627117866886,0.5598086124401913,False
factors_finance,3,33,5,emotion_aware,10,1-1,1,1.0,1.0,0.5708837310667974,0.5717703349282297,False
factors_finance,3,33,5,emotion_aware,11,1-1,1,10.0,0.05,0.5328913059673694,0.5334928229665071,False
factors_finance,3,33,5,emotion_aware,12,1-1,1,10.0,0.1,0.5211364417459045,0.5215311004784688,False
factors_finance,3,33,5,emotion_aware,13,1-1,1,10.0,0.25,0.556987768898055,0.5574162679425837,False
factors_finance,3,33,5,emotion_aware,14,1-1,1,10.0,0.5,0.5450796196586092,0.5454545454545454,False
factors_finance,3,33,5,emotion_aware,15,1-1,1,10.0,1.0,0.5426198046461,0.5430622009569378,False
factors_finance,3,33,5,emotion_aware,16,1-1,2,0.1,0.05,0.5408521822144776,0.5430622009569378,False
factors_finance,3,33,5,emotion_aware,17,1-1,2,0.1,0.1,0.5507572056668295,0.5526315789473684,False
factors_finance,3,33,5,emotion_aware,18,1-1,2,0.1,0.25,0.5504678433199335,0.5526315789473685,False
factors_finance,3,33,5,emotion_aware,19,1-1,2,0.1,0.5,0.5504678433199335,0.5526315789473685,False
factors_finance,3,33,5,emotion_aware,20,1-1,2,0.1,1.0,0.5355023484935273,0.5358851674641147,False
factors_finance,3,33,5,emotion_aware,21,1-1,2,1.0,0.05,0.5518903889701035,0.5526315789473684,False
factors_finance,3,33,5,emotion_aware,22,1-1,2,1.0,0.1,0.5637844036697248,0.5645933014354066,False
factors_finance,3,33,5,emotion_aware,23,1-1,2,1.0,0.25,0.5704698757139988,0.5717703349282297,False
factors_finance,3,33,5,emotion_aware,24,1-1,2,1.0,0.5,0.5540028911681696,0.5550239234449761,False
factors_finance,3,33,5,emotion_aware,25,1-1,2,1.0,1.0,0.5537878787878787,0.5550239234449761,False
factors_finance,3,33,5,emotion_aware,26,1-1,2,10.0,0.05,0.5474091260634184,0.5478468899521531,False
factors_finance,3,33,5,emotion_aware,27,1-1,2,10.0,0.1,0.5541972477064221,0.5550239234449761,False
factors_finance,3,33,5,emotion_aware,28,1-1,2,10.0,0.25,0.5396158876574655,0.5406698564593302,False
factors_finance,3,33,5,emotion_aware,29,1-1,2,10.0,0.5,0.5464737793851717,0.5478468899521531,False
factors_finance,3,33,5,emotion_aware,30,1-1,2,10.0,1.0,0.5464737793851717,0.5478468899521531,False
factors_finance,3,33,5,emotion_aware,31,1-2,1,0.1,0.05,0.5662682374523462,0.5669856459330143,False
factors_finance,3,33,5,emotion_aware,32,1-2,1,0.1,0.1,0.5530182821662643,0.5550239234449761,False
factors_finance,3,33,5,emotion_aware,33,1-2,1,0.1,0.25,0.5233095891667001,0.5239234449760766,False
factors_finance,3,33,5,emotion_aware,34,1-2,1,0.1,0.5,0.536619969098042,0.5382775119617225,False
factors_finance,3,33,5,emotion_aware,35,1-2,1,0.1,1.0,0.5402909840760683,0.5406698564593302,False
factors_finance,3,33,5,emotion_aware,36,1-2,1,1.0,0.05,0.5499816749129558,0.5502392344497608,False
factors_finance,3,33,5,emotion_aware,37,1-2,1,1.0,0.1,0.556296368550002,0.5574162679425837,False
factors_finance,3,33,5,emotion_aware,38,1-2,1,1.0,0.25,0.5507572056668295,0.5526315789473684,False
factors_finance,3,33,5,emotion_aware,39,1-2,1,1.0,0.5,0.5681818181818181,0.569377990430622,False
factors_finance,3,33,5,emotion_aware,40,1-2,1,1.0,1.0,0.5518903889701035,0.5526315789473684,False
factors_finance,3,33,5,emotion_aware,41,1-2,1,10.0,0.05,0.5546568908236911,0.5550239234449761,False
factors_finance,3,33,5,emotion_aware,42,1-2,1,10.0,0.1,0.5664273147697121,0.5669856459330144,False
factors_finance,3,33,5,emotion_aware,43,1-2,1,10.0,0.25,0.5685779816513762,0.569377990430622,False
factors_finance,3,33,5,emotion_aware,44,1-2,1,10.0,0.5,0.5712181731700468,0.5717703349282297,True
factors_finance,3,33,5,emotion_aware,45,1-2,1,10.0,1.0,0.5662682374523462,0.5669856459330143,False
factors_finance,3,33,5,emotion_aware,46,1-2,2,0.1,0.05,0.5447875828232112,0.5454545454545454,False
factors_finance,3,33,5,emotion_aware,47,1-2,2,0.1,0.1,0.5541972477064221,0.5550239234449761,False
factors_finance,3,33,5,emotion_aware,48,1-2,2,0.1,0.25,0.5363429983620219,0.5382775119617225,False
factors_finance,3,33,5,emotion_aware,49,1-2,2,0.1,0.5,0.547910530191458,0.5502392344497608,False
factors_finance,3,33,5,emotion_aware,50,1-2,2,0.1,1.0,0.5404068169323804,0.5406698564593302,False
factors_finance,3,33,5,emotion_aware,51,1-2,2,1.0,0.05,0.5380633635473508,0.5382775119617225,False
factors_finance,3,33,5,emotion_aware,52,1-2,2,1.0,0.1,0.5591627117866886,0.5598086124401913,False
factors_finance,3,33,5,emotion_aware,53,1-2,2,1.0,0.25,0.5608714371824679,0.562200956937799,False
factors_finance,3,33,5,emotion_aware,54,1-2,2,1.0,0.5,0.5507572056668295,0.5526315789473684,False
factors_finance,3,33,5,emotion_aware,55,1-2,2,1.0,1.0,0.5510255659136468,0.5526315789473684,False
factors_finance,3,33,5,emotion_aware,56,1-2,2,10.0,0.05,0.5405751969225132,0.5406698564593302,False
factors_finance,3,33,5,emotion_aware,57,1-2,2,10.0,0.1,0.5497341400806748,0.5502392344497609,False
factors_finance,3,33,5,emotion_aware,58,1-2,2,10.0,0.25,0.554524202420242,0.5550239234449761,False
factors_finance,3,33,5,emotion_aware,59,1-2,2,10.0,0.5,0.5639544214411811,0.5645933014354068,False
factors_finance,3,33,5,emotion_aware,60,1-2,2,10.0,1.0,0.5589908256880733,0.5598086124401914,False
factors_finance,4,44,1,text_only,1,1-1,1,0.1,,0.6028490259270617,0.6033653846153846,False
factors_finance,4,44,1,text_only,2,1-1,1,1.0,,0.600952314911125,0.6009615384615384,False
factors_finance,4,44,1,text_only,3,1-1,1,10.0,,0.5913083680073972,0.5913461538461539,False
factors_finance,4,44,1,text_only,4,1-1,2,0.1,,0.5980350747261776,0.5985576923076923,False
factors_finance,4,44,1,text_only,5,1-1,2,1.0,,0.5936913038704047,0.59375,False
factors_finance,4,44,1,text_only,6,1-1,2,10.0,,0.5865384615384616,0.5865384615384616,False
factors_finance,4,44,1,text_only,7,1-2,1,0.1,,0.5996289424860853,0.6009615384615384,False
factors_finance,4,44,1,text_only,8,1-2,1,1.0,,0.6005090824945043,0.6009615384615384,False
factors_finance,4,44,1,text_only,9,1-2,1,10.0,,0.6029776674937966,0.6033653846153846,True
factors_finance,4,44,1,text_only,10,1-2,2,0.1,,0.5907407407407408,0.5913461538461539,False
factors_finance,4,44,1,text_only,11,1-2,2,1.0,,0.5837280998571321,0.5841346153846154,False
factors_finance,4,44,1,text_only,12,1-2,2,10.0,,0.5696891595924807,0.5697115384615384,False
factors_finance,4,44,1,emotion_aware,1,1-1,1,0.1,0.05,0.6007308217118805,0.6009615384615384,False
factors_finance,4,44,1,emotion_aware,2,1-1,1,0.1,0.1,0.6051851851851852,0.6057692307692308,False
factors_finance,4,44,1,emotion_aware,3,1-1,1,0.1,0.25,0.5792077777199767,0.5793269230769231,False
factors_finance,4,44,1,emotion_aware,4,1-1,1,0.1,0.5,0.5934657530285945,0.59375,False
factors_finance,4,44,1,emotion_aware,5,1-1,1,0.1,1.0,0.5936349396267203,0.59375,False
factors_finance,4,44,1,emotion_aware,6,1-1,1,1.0,0.05,0.5960044395116537,0.5961538461538461,False
factors_finance,4,44,1,emotion_aware,7,1-1,1,1.0,0.1,0.5960044395116537,0.5961538461538461,False
factors_finance,4,44,1,emotion_aware,8,1-1,1,1.0,0.25,0.6127995375054198,0.6129807692307692,False
factors_finance,4,44,1,emotion_aware,9,1-1,1,1.0,0.5,0.6104328523862375,0.6105769230769231,False
factors_finance,4,44,1,emotion_aware,10,1-1,1,1.0,1.0,0.605623381428043,0.6057692307692308,False
factors_finance,4,44,1,emotion_aware,11,1-1,1,10.0,0.05,0.5768839574664817,0.5769230769230769,False
factors_finance,4,44,1,emotion_aware,12,1-1,1,10.0,0.1,0.5769230769230769,0.5769230769230769,False
factors_finance,4,44,1,emotion_aware,13,1-1,1,10.0,0.25,0.5961165048543688,0.5961538461538461,False
factors_finance,4,44,1,emotion_aware,14,1-1,1,10.0,0.5,0.5887498193380547,0.5889423076923077,False
factors_finance,4,44,1,emotion_aware,15,1-1,1,10.0,1.0,0.5863854975952645,0.5865384615384615,False
factors_finance,4,44,1,emotion_aware,16,1-1,2,0.1,0.05,0.6005090824945043,0.6009615384615384,False
factors_finance,4,44,1,emotion_aware,17,1-1,2,0.1,0.1,0.5812565081568899,0.5817307692307693,False
factors_finance,4,44,1,emotion_aware,18,1-1,2,0.1,0.25,0.5718679895464742,0.5721153846153846,False
factors_finance,4,44,1,emotion_aware,19,1-1,2,0.1,0.5,0.598276809205771,0.5985576923076923,False
factors_finance,4,44,1,emotion_aware,20,1-1,2,0.1,1.0,0.5911949685534592,0.5913461538461539,False
factors_finance,4,44,1,emotion_aware,21,1-1,2,1.0,0.05,0.6081164646797395,0.6081730769230769,False
factors_finance,4,44,1,emotion_aware,22,1-1,2,1.0,0.1,0.608062101533464,0.6081730769230769,False
factors_finance,4,44,1,emotion_aware,23,1-1,2,1.0,0.25,0.5985368136980127,0.5985576923076923,False
factors_finance,4,44,1,emotion_aware,24,1-1,2,1.0,0.5,0.6033080777432946,0.6033653846153846,False
factors_finance,4,44,1,emotion_aware,25,1-1,2,1.0,1.0,0.5984439935956348,0.5985576923076923,False
factors_finance,4,44,1,emotion_aware,26,1-1,2,10.0,0.05,0.5816920943134536,0.5817307692307692,False
factors_finance,4,44,1,emotion_aware,27,1-1,2,10.0,0.1,0.5937288713470906,0.59375,False
factors_finance,4,44,1,emotion_aware,28,1-1,2,10.0,0.25,0.5937288713470906,0.59375,False
factors_finance,4,44,1,emotion_aware,29,1-1,2,10.0,0.5,0.5889399323914363,0.5889423076923077,False
factors_finance,4,44,1,emotion_aware,30,1-1,2,10.0,1.0,0.5913461538461539,0.5913461538461539,False
factors_finance,4,44,1,emotion_aware,31,1-2,1,0.1,0.05,0.6161715807737616,0.6177884615384616,False
factors_finance,4,44,1,emotion_aware,32,1-2,1,0.1,0.1,0.5772725953023836,0.5793269230769231,False
factors_finance,4,44,1,emotion_aware,33,1-2,1,0.1,0.25,0.5591765829931382,0.5600961538461537,False
factors_finance,4,44,1,emotion_aware,34,1-2,1,0.1,0.5,0.5759429153924567,0.5769230769230769,False
factors_finance,4,44,1,emotion_aware,35,1-2,1,0.1,1.0,0.5913083680073972,0.5913461538461539,False
factors_finance,4,44,1,emotion_aware,36,1-2,1,1.0,0.05,0.609674728940784,0.6105769230769231,False
factors_finance,4,44,1,emotion_aware,37,1-2,1,1.0,0.1,0.6119920053297802,0.6129807692307692,False
factors_finance,4,44,1,emotion_aware,38,1-2,1,1.0,0.25,0.6117940959965686,0.6129807692307692,False
factors_finance,4,44,1,emotion_aware,39,1-2,1,1.0,0.5,0.6075176393639989,0.6081730769230769,False
factors_finance,4,44,1,emotion_aware,40,1-2,1,1.0,1.0,0.6002130468008244,0.6009615384615385,False
factors_finance,4,44,1,emotion_aware,41,1-2,1,10.0,0.05,0.5980350747261776,0.5985576923076923,False
factors_finance,4,44,1,emotion_aware,42,1-2,1,10.0,0.1,0.6057327785483125,0.6057692307692308,False
