dataset,repetition,outer_seed,outer_fold,model,parameter_index,ngram_range,min_df,C,inner_macro_f1,inner_balanced_accuracy,selected
factors_finance,8,88,2,emotion_aware,12,1-2,2,10.0,0.6189870152205693,0.6196172248803828,True
factors_finance,8,88,3,text_only,1,1-1,1,0.1,0.5956914659203425,0.5956937799043063,False
factors_finance,8,88,3,text_only,2,1-1,1,1.0,0.5979388526279629,0.5980861244019139,False
factors_finance,8,88,3,text_only,3,1-1,1,10.0,0.5903816067713855,0.5909090909090909,False
factors_finance,8,88,3,text_only,4,1-1,2,0.1,0.5857236974019651,0.5861244019138756,False
factors_finance,8,88,3,text_only,5,1-1,2,1.0,0.5717090538583507,0.5717703349282297,False
factors_finance,8,88,3,text_only,6,1-1,2,10.0,0.5884319472430848,0.5885167464114833,False
factors_finance,8,88,3,text_only,7,1-2,1,0.1,0.5883659681667239,0.5885167464114832,False
factors_finance,8,88,3,text_only,8,1-2,1,1.0,0.5908505486579774,0.5909090909090909,False
factors_finance,8,88,3,text_only,9,1-2,1,10.0,0.5956729530950404,0.5956937799043063,False
factors_finance,8,88,3,text_only,10,1-2,2,0.1,0.6099920434576043,0.6100478468899522,True
factors_finance,8,88,3,text_only,11,1-2,2,1.0,0.5931524103973433,0.5933014354066986,False
factors_finance,8,88,3,text_only,12,1-2,2,10.0,0.5907193531948032,0.5909090909090908,False
factors_finance,8,88,3,emotion_aware,1,1-1,1,0.1,0.5715717205957296,0.5717703349282297,False
factors_finance,8,88,3,emotion_aware,2,1-1,1,1.0,0.5787930837054849,0.5789473684210527,False
factors_finance,8,88,3,emotion_aware,3,1-1,1,10.0,0.5740749221469134,0.5741626794258373,False
factors_finance,8,88,3,emotion_aware,4,1-1,2,0.1,0.569220199244246,0.569377990430622,False
factors_finance,8,88,3,emotion_aware,5,1-1,2,1.0,0.5953023402366016,0.5956937799043063,False
factors_finance,8,88,3,emotion_aware,6,1-1,2,10.0,0.5764944275582573,0.5765550239234449,False
factors_finance,8,88,3,emotion_aware,7,1-2,1,0.1,0.5736844517785111,0.5741626794258373,False
factors_finance,8,88,3,emotion_aware,8,1-2,1,1.0,0.5954135954135954,0.5956937799043063,False
factors_finance,8,88,3,emotion_aware,9,1-2,1,10.0,0.588054638797213,0.5885167464114833,False
factors_finance,8,88,3,emotion_aware,10,1-2,2,0.1,0.5715717205957296,0.5717703349282297,False
factors_finance,8,88,3,emotion_aware,11,1-2,2,1.0,0.6075117370892018,0.6076555023923444,True
factors_finance,8,88,3,emotion_aware,12,1-2,2,10.0,0.5789377289377289,0.5789473684210527,False
factors_finance,8,88,4,text_only,1,1-1,1,0.1,0.5693385534720792,0.569377990430622,False
factors_finance,8,88,4,text_only,2,1-1,1,1.0,0.5621784048307243,0.562200956937799,False
factors_finance,8,88,4,text_only,3,1-1,1,10.0,0.5523215523215523,0.5526315789473684,False
factors_finance,8,88,4,text_only,4,1-1,2,0.1,0.566983167642497,0.5669856459330143,False
factors_finance,8,88,4,text_only,5,1-1,2,1.0,0.5741236806557226,0.5741626794258373,False
factors_finance,8,88,4,text_only,6,1-1,2,10.0,0.5305738907224056,0.5311004784688995,False
factors_finance,8,88,4,text_only,7,1-2,1,0.1,0.5832645764576457,0.5837320574162679,True
factors_finance,8,88,4,text_only,8,1-2,1,1.0,0.5717090538583507,0.5717703349282297,False
factors_finance,8,88,4,text_only,9,1-2,1,10.0,0.5597682991047921,0.5598086124401913,False
factors_finance,8,88,4,text_only,10,1-2,2,0.1,0.5620781451266639,0.562200956937799,False
factors_finance,8,88,4,text_only,11,1-2,2,1.0,0.5478235984317317,0.5478468899521531,False
factors_finance,8,88,4,text_only,12,1-2,2,10.0,0.531003846858399,0.5311004784688995,False
factors_finance,8,88,4,emotion_aware,1,1-1,1,0.1,0.5548608725523876,0.5550239234449761,False
factors_finance,8,88,4,emotion_aware,2,1-1,1,1.0,0.5741529304029304,0.5741626794258373,False
factors_finance,8,88,4,emotion_aware,3,1-1,1,10.0,0.5637844036697248,0.5645933014354066,False
factors_finance,8,88,4,emotion_aware,4,1-1,2,0.1,0.5547691039032435,0.5550239234449761,False
factors_finance,8,88,4,emotion_aware,5,1-1,2,1.0,0.5837225274725275,0.5837320574162679,False
factors_finance,8,88,4,emotion_aware,6,1-1,2,10.0,0.5741236806557226,0.5741626794258373,False
factors_finance,8,88,4,emotion_aware,7,1-2,1,0.1,0.5499816749129558,0.5502392344497608,False
factors_finance,8,88,4,emotion_aware,8,1-2,1,1.0,0.5597985347985348,0.5598086124401913,False
factors_finance,8,88,4,emotion_aware,9,1-2,1,10.0,0.581279801258164,0.5813397129186603,False
factors_finance,8,88,4,emotion_aware,10,1-2,2,0.1,0.5498682552411502,0.5502392344497608,False
factors_finance,8,88,4,emotion_aware,11,1-2,2,1.0,0.576533211229717,0.5765550239234449,False
factors_finance,8,88,4,emotion_aware,12,1-2,2,10.0,0.5879129697136438,0.5885167464114833,True
factors_finance,8,88,5,text_only,1,1-1,1,0.1,0.6195105195362817,0.6196172248803828,False
factors_finance,8,88,5,text_only,2,1-1,1,1.0,0.6196150478185471,0.6196172248803828,False
factors_finance,8,88,5,text_only,3,1-1,1,10.0,0.6196150478185471,0.6196172248803828,False
factors_finance,8,88,5,text_only,4,1-1,2,0.1,0.6025432466491007,0.6028708133971292,False
factors_finance,8,88,5,text_only,5,1-1,2,1.0,0.6028617216117216,0.6028708133971292,False
factors_finance,8,88,5,text_only,6,1-1,2,10.0,0.5980032973071991,0.5980861244019139,False
factors_finance,8,88,5,text_only,7,1-2,1,0.1,0.6334993323743976,0.6339712918660287,False
factors_finance,8,88,5,text_only,8,1-2,1,1.0,0.62882759015783,0.6291866028708134,False
factors_finance,8,88,5,text_only,9,1-2,1,10.0,0.6339189119571378,0.6339712918660287,False
factors_finance,8,88,5,text_only,10,1-2,2,0.1,0.6384062329924666,0.638755980861244,True
factors_finance,8,88,5,text_only,11,1-2,2,1.0,0.6121205178141826,0.6124401913875599,False
factors_finance,8,88,5,text_only,12,1-2,2,10.0,0.6098669857938767,0.6100478468899522,False
factors_finance,8,88,5,emotion_aware,1,1-1,1,0.1,0.5454129175538613,0.5454545454545454,False
factors_finance,8,88,5,emotion_aware,2,1-1,1,1.0,0.612218251786696,0.6124401913875598,False
factors_finance,8,88,5,emotion_aware,3,1-1,1,10.0,0.6170846215504409,0.6172248803827751,False
factors_finance,8,88,5,emotion_aware,4,1-1,2,0.1,0.5429968116589104,0.5430622009569378,False
factors_finance,8,88,5,emotion_aware,5,1-1,2,1.0,0.6121205178141826,0.6124401913875599,False
factors_finance,8,88,5,emotion_aware,6,1-1,2,10.0,0.6047541819723896,0.6052631578947368,False
factors_finance,8,88,5,emotion_aware,7,1-2,1,0.1,0.5499816749129558,0.5502392344497608,False
factors_finance,8,88,5,emotion_aware,8,1-2,1,1.0,0.5907943323314727,0.5909090909090908,False
factors_finance,8,88,5,emotion_aware,9,1-2,1,10.0,0.630894495412844,0.631578947368421,True
factors_finance,8,88,5,emotion_aware,10,1-2,2,0.1,0.5548608725523876,0.5550239234449761,False
factors_finance,8,88,5,emotion_aware,11,1-2,2,1.0,0.6122981793198213,0.6124401913875598,False
factors_finance,8,88,5,emotion_aware,12,1-2,2,10.0,0.614653893943645,0.6148325358851674,False
factors_finance,9,99,1,text_only,1,1-1,1,0.1,0.6078989215601238,0.6081730769230769,False
factors_finance,9,99,1,text_only,2,1-1,1,1.0,0.6105769230769231,0.6105769230769231,False
factors_finance,9,99,1,text_only,3,1-1,1,10.0,0.6105409153952843,0.6105769230769231,False
factors_finance,9,99,1,text_only,4,1-1,2,0.1,0.5977185210920988,0.5985576923076923,False
factors_finance,9,99,1,text_only,5,1-1,2,1.0,0.6150643101693347,0.6153846153846154,False
factors_finance,9,99,1,text_only,6,1-1,2,10.0,0.5959203496843127,0.5961538461538461,False
factors_finance,9,99,1,text_only,7,1-2,1,0.1,0.6101353696633114,0.6105769230769231,False
factors_finance,9,99,1,text_only,8,1-2,1,1.0,0.6200517943026267,0.6201923076923077,False
factors_finance,9,99,1,text_only,9,1-2,1,10.0,0.627039627039627,0.6274038461538461,True
factors_finance,9,99,1,text_only,10,1-2,2,0.1,0.602352055151638,0.6033653846153846,False
factors_finance,9,99,1,text_only,11,1-2,2,1.0,0.6002130468008244,0.6009615384615385,False
factors_finance,9,99,1,text_only,12,1-2,2,10.0,0.5897435897435898,0.5913461538461539,False
factors_finance,9,99,1,emotion_aware,1,1-1,1,0.1,0.5663052543786489,0.5673076923076923,False
factors_finance,9,99,1,emotion_aware,2,1-1,1,1.0,0.5983697066050007,0.5985576923076923,False
factors_finance,9,99,1,emotion_aware,3,1-1,1,10.0,0.615304589064848,0.6153846153846154,False
factors_finance,9,99,1,emotion_aware,4,1-1,2,0.1,0.5786232324460111,0.5793269230769231,False
factors_finance,9,99,1,emotion_aware,5,1-1,2,1.0,0.6031796502384739,0.6033653846153846,False
factors_finance,9,99,1,emotion_aware,6,1-1,2,10.0,0.6007308217118805,0.6009615384615384,False
factors_finance,9,99,1,emotion_aware,7,1-2,1,0.1,0.5593602945006859,0.5600961538461539,False
factors_finance,9,99,1,emotion_aware,8,1-2,1,1.0,0.5956959389101006,0.5961538461538461,False
factors_finance,9,99,1,emotion_aware,9,1-2,1,10.0,0.6006292218006848,0.6009615384615384,False
factors_finance,9,99,1,emotion_aware,10,1-2,2,0.1,0.5664960748442674,0.5673076923076923,False
factors_finance,9,99,1,emotion_aware,11,1-2,2,1.0,0.6124769283288298,0.6129807692307692,False
factors_finance,9,99,1,emotion_aware,12,1-2,2,10.0,0.6223320900916529,0.6225961538461539,True
factors_finance,9,99,2,text_only,1,1-1,1,0.1,0.6090611247224342,0.6100478468899522,False
factors_finance,9,99,2,text_only,2,1-1,1,1.0,0.6138579207381099,0.6148325358851674,False
factors_finance,9,99,2,text_only,3,1-1,1,10.0,0.6265805387575591,0.6267942583732058,False
factors_finance,9,99,2,text_only,4,1-1,2,0.1,0.6058870875014373,0.6076555023923444,False
factors_finance,9,99,2,text_only,5,1-1,2,1.0,0.6088636298401218,0.6100478468899522,False
factors_finance,9,99,2,text_only,6,1-1,2,10.0,0.6097776097776098,0.6100478468899522,False
factors_finance,9,99,2,text_only,7,1-2,1,0.1,0.6310807302933288,0.6339712918660287,False
factors_finance,9,99,2,text_only,8,1-2,1,1.0,0.6294070236039149,0.631578947368421,False
factors_finance,9,99,2,text_only,9,1-2,1,10.0,0.6401515151515151,0.6411483253588517,True
factors_finance,9,99,2,text_only,10,1-2,2,0.1,0.6076021539436174,0.6100478468899522,False
factors_finance,9,99,2,text_only,11,1-2,2,1.0,0.6078912081398227,0.6100478468899522,False
factors_finance,9,99,2,text_only,12,1-2,2,10.0,0.6111583251027861,0.6124401913875599,False
factors_finance,9,99,2,emotion_aware,1,1-1,1,0.1,0.5497341400806748,0.5502392344497609,False
factors_finance,9,99,2,emotion_aware,2,1-1,1,1.0,0.5833887043189369,0.5837320574162679,False
factors_finance,9,99,2,emotion_aware,3,1-1,1,10.0,0.6140350877192982,0.6148325358851674,True
factors_finance,9,99,2,emotion_aware,4,1-1,2,0.1,0.5472638811683734,0.5478468899521531,False
factors_finance,9,99,2,emotion_aware,5,1-1,2,1.0,0.5806460859345888,0.5813397129186604,False
factors_finance,9,99,2,emotion_aware,6,1-1,2,10.0,0.5950239344168315,0.5956937799043063,False
factors_finance,9,99,2,emotion_aware,7,1-2,1,0.1,0.5449440777411074,0.5454545454545454,False
factors_finance,9,99,2,emotion_aware,8,1-2,1,1.0,0.5950239344168315,0.5956937799043063,False
factors_finance,9,99,2,emotion_aware,9,1-2,1,10.0,0.6063578105978822,0.6076555023923444,False
factors_finance,9,99,2,emotion_aware,10,1-2,2,0.1,0.5423051566486083,0.5430622009569378,False
factors_finance,9,99,2,emotion_aware,11,1-2,2,1.0,0.5859324450450347,0.5861244019138756,False
factors_finance,9,99,2,emotion_aware,12,1-2,2,10.0,0.601328369185512,0.6028708133971292,False
factors_finance,9,99,3,text_only,1,1-1,1,0.1,0.6211422408847892,0.6220095693779905,False
factors_finance,9,99,3,text_only,2,1-1,1,1.0,0.621585075174184,0.6220095693779903,False
factors_finance,9,99,3,text_only,3,1-1,1,10.0,0.6349512778084208,0.6363636363636364,False
factors_finance,9,99,3,text_only,4,1-1,2,0.1,0.6182516843864698,0.6196172248803828,False
factors_finance,9,99,3,text_only,5,1-1,2,1.0,0.6374591468072763,0.638755980861244,False
factors_finance,9,99,3,text_only,6,1-1,2,10.0,0.6322009627163092,0.6339712918660287,False
factors_finance,9,99,3,text_only,7,1-2,1,0.1,0.6271358114213037,0.6291866028708134,False
factors_finance,9,99,3,text_only,8,1-2,1,1.0,0.6370087932690373,0.638755980861244,False
factors_finance,9,99,3,text_only,9,1-2,1,10.0,0.6509344314222363,0.65311004784689,True
factors_finance,9,99,3,text_only,10,1-2,2,0.1,0.612702358960193,0.6148325358851675,False
factors_finance,9,99,3,text_only,11,1-2,2,1.0,0.6349512778084208,0.6363636363636364,False
factors_finance,9,99,3,text_only,12,1-2,2,10.0,0.6228282421908675,0.6244019138755981,False
factors_finance,9,99,3,emotion_aware,1,1-1,1,0.1,0.5706867565970289,0.5717703349282297,False
factors_finance,9,99,3,emotion_aware,2,1-1,1,1.0,0.577554723568459,0.5789473684210527,False
factors_finance,9,99,3,emotion_aware,3,1-1,1,10.0,0.6232612876374178,0.6244019138755981,False
factors_finance,9,99,3,emotion_aware,4,1-1,2,0.1,0.5752690949797641,0.5765550239234449,False
factors_finance,9,99,3,emotion_aware,5,1-1,2,1.0,0.6050424041297935,0.6076555023923444,False
factors_finance,9,99,3,emotion_aware,6,1-1,2,10.0,0.6296713917525774,0.631578947368421,True
factors_finance,9,99,3,emotion_aware,7,1-2,1,0.1,0.5752690949797641,0.5765550239234449,False
factors_finance,9,99,3,emotion_aware,8,1-2,1,1.0,0.5911956921944035,0.5933014354066986,False
factors_finance,9,99,3,emotion_aware,9,1-2,1,10.0,0.6207532231873003,0.6244019138755981,False
factors_finance,9,99,3,emotion_aware,10,1-2,2,0.1,0.5779812303526766,0.5789473684210527,False
factors_finance,9,99,3,emotion_aware,11,1-2,2,1.0,0.6076021539436174,0.6100478468899522,False
factors_finance,9,99,3,emotion_aware,12,1-2,2,10.0,0.6211422408847892,0.6220095693779905,False
factors_finance,9,99,4,text_only,1,1-1,1,0.1,0.6028708133971292,0.6028708133971292,False
factors_finance,9,99,4,text_only,2,1-1,1,1.0,0.6076465201465202,0.6076555023923444,False
factors_finance,9,99,4,text_only,3,1-1,1,10.0,0.6172161172161172,0.6172248803827751,True
factors_finance,9,99,4,text_only,4,1-1,2,0.1,0.6004212960577908,0.6004784688995215,False
factors_finance,9,99,4,text_only,5,1-1,2,1.0,0.5835795259361044,0.5837320574162679,False
factors_finance,9,99,4,text_only,6,1-1,2,10.0,0.5956359223578841,0.5956937799043063,False
factors_finance,9,99,4,text_only,7,1-2,1,0.1,0.5903816067713855,0.5909090909090909,False
factors_finance,9,99,4,text_only,8,1-2,1,1.0,0.5930685358255452,0.5933014354066986,False
factors_finance,9,99,4,text_only,9,1-2,1,10.0,0.5931524103973433,0.5933014354066986,False
factors_finance,9,99,4,text_only,10,1-2,2,0.1,0.5831212600591512,0.5837320574162679,False
factors_finance,9,99,4,text_only,11,1-2,2,1.0,0.5714735714735715,0.5717703349282297,False
factors_finance,9,99,4,text_only,12,1-2,2,10.0,0.5715717205957296,0.5717703349282297,False
factors_finance,9,99,4,emotion_aware,1,1-1,1,0.1,0.5740066414748655,0.5741626794258373,False
factors_finance,9,99,4,emotion_aware,2,1-1,1,1.0,0.6003663947330757,0.6004784688995215,False
factors_finance,9,99,4,emotion_aware,3,1-1,1,10.0,0.6170846215504409,0.6172248803827751,True
factors_finance,9,99,4,emotion_aware,4,1-1,2,0.1,0.578706248854682,0.5789473684210527,False
factors_finance,9,99,4,emotion_aware,5,1-1,2,1.0,0.6075746473713134,0.6076555023923444,False
factors_finance,9,99,4,emotion_aware,6,1-1,2,10.0,0.6124401913875598,0.6124401913875598,False
factors_finance,9,99,4,emotion_aware,7,1-2,1,0.1,0.5667848124459611,0.5669856459330143,False
factors_finance,9,99,4,emotion_aware,8,1-2,1,1.0,0.6095450403727242,0.6100478468899522,False
factors_finance,9,99,4,emotion_aware,9,1-2,1,10.0,0.5921717171717171,0.5933014354066986,False
factors_finance,9,99,4,emotion_aware,10,1-2,2,0.1,0.5762615762615763,0.5765550239234449,False
factors_finance,9,99,4,emotion_aware,11,1-2,2,1.0,0.5857236974019651,0.5861244019138756,False
factors_finance,9,99,4,emotion_aware,12,1-2,2,10.0,0.5908505486579774,0.5909090909090909,False
factors_finance,9,99,5,text_only,1,1-1,1,0.1,0.578706248854682,0.5789473684210527,False
factors_finance,9,99,5,text_only,2,1-1,1,1.0,0.5740749221469134,0.5741626794258373,False
factors_finance,9,99,5,text_only,3,1-1,1,10.0,0.5883659681667239,0.5885167464114832,True
factors_finance,9,99,5,text_only,4,1-1,2,0.1,0.5477200515242593,0.5478468899521531,False
factors_finance,9,99,5,text_only,5,1-1,2,1.0,0.5620781451266639,0.562200956937799,False
factors_finance,9,99,5,text_only,6,1-1,2,10.0,0.5548608725523876,0.5550239234449761,False
factors_finance,9,99,5,text_only,7,1-2,1,0.1,0.5777777777777777,0.5789473684210527,False
factors_finance,9,99,5,text_only,8,1-2,1,1.0,0.5779812303526766,0.5789473684210527,False
factors_finance,9,99,5,text_only,9,1-2,1,10.0,0.5879129697136438,0.5885167464114833,False
factors_finance,9,99,5,text_only,10,1-2,2,0.1,0.5568455979690428,0.5574162679425837,False
factors_finance,9,99,5,text_only,11,1-2,2,1.0,0.5594455264062321,0.5598086124401913,False
factors_finance,9,99,5,text_only,12,1-2,2,10.0,0.557109557109557,0.5574162679425838,False
factors_finance,9,99,5,emotion_aware,1,1-1,1,0.1,0.5731855625157751,0.5741626794258373,False
factors_finance,9,99,5,emotion_aware,2,1-1,1,1.0,0.5806460859345888,0.5813397129186604,False
factors_finance,9,99,5,emotion_aware,3,1-1,1,10.0,0.5761450545673283,0.5765550239234449,False
factors_finance,9,99,5,emotion_aware,4,1-1,2,0.1,0.5706867565970289,0.5717703349282297,False
factors_finance,9,99,5,emotion_aware,5,1-1,2,1.0,0.5758534697738412,0.5765550239234449,False
factors_finance,9,99,5,emotion_aware,6,1-1,2,10.0,0.5858375858375858,0.5861244019138756,False
factors_finance,9,99,5,emotion_aware,7,1-2,1,0.1,0.5708837310667974,0.5717703349282297,False
factors_finance,9,99,5,emotion_aware,8,1-2,1,1.0,0.5807998899707162,0.5813397129186603,False
factors_finance,9,99,5,emotion_aware,9,1-2,1,10.0,0.601080832470967,0.6028708133971292,True
factors_finance,9,99,5,emotion_aware,10,1-2,2,0.1,0.5660891358831862,0.5669856459330143,False
factors_finance,9,99,5,emotion_aware,11,1-2,2,1.0,0.58944049075526,0.5909090909090908,False
factors_finance,9,99,5,emotion_aware,12,1-2,2,10.0,0.5905130188192833,0.5909090909090909,False
factors_finance,10,110,1,text_only,1,1-1,1,0.1,0.5559577677224736,0.5576923076923077,False
factors_finance,10,110,1,text_only,2,1-1,1,1.0,0.5587473265054166,0.5600961538461539,False
factors_finance,10,110,1,text_only,3,1-1,1,10.0,0.5320964749536178,0.5336538461538461,False
factors_finance,10,110,1,text_only,4,1-1,2,0.1,0.5579479139447783,0.5600961538461539,False
factors_finance,10,110,1,text_only,5,1-1,2,1.0,0.5539248929153118,0.5552884615384616,False
factors_finance,10,110,1,text_only,6,1-1,2,10.0,0.5493323291718565,0.5504807692307692,False
factors_finance,10,110,1,text_only,7,1-2,1,0.1,0.5502232142857143,0.5528846153846154,False
factors_finance,10,110,1,text_only,8,1-2,1,1.0,0.551131221719457,0.5528846153846154,False
factors_finance,10,110,1,text_only,9,1-2,1,10.0,0.5442800257351024,0.5456730769230769,False
factors_finance,10,110,1,text_only,10,1-2,2,0.1,0.5582352156075369,0.5600961538461539,False
factors_finance,10,110,1,text_only,11,1-2,2,1.0,0.5633267799873573,0.5649038461538461,True
factors_finance,10,110,1,text_only,12,1-2,2,10.0,0.5474074074074073,0.5480769230769231,False
factors_finance,10,110,1,emotion_aware,1,1-1,1,0.1,0.5807617458993606,0.5817307692307692,False
factors_finance,10,110,1,emotion_aware,2,1-1,1,1.0,0.5980350747261776,0.5985576923076923,True
factors_finance,10,110,1,emotion_aware,3,1-1,1,10.0,0.5752639517345399,0.5769230769230769,False
factors_finance,10,110,1,emotion_aware,4,1-1,2,0.1,0.5805576802725818,0.5817307692307692,False
factors_finance,10,110,1,emotion_aware,5,1-1,2,1.0,0.572719306899093,0.5745192307692307,False
factors_finance,10,110,1,emotion_aware,6,1-1,2,10.0,0.5591765829931382,0.5600961538461537,False
factors_finance,10,110,1,emotion_aware,7,1-2,1,0.1,0.5761294954032836,0.5769230769230769,False
